# date and time: 2022-05-23T10:01:54.776
# host: fluda.cs.umt.edu with 24  processes: 
# 8395.285683 seconds 
# funcs: Func[Func(&, 2, "AND"), Func(|, 2, "OR"), Func(xor, 2, "XOR"), Func(Main.CGP.Nand, 2, "NAND"), Func(Main.CGP.Nor, 2, "NOR")]
# use_lincircuit: true
# maxreps: 200
# iter_maxreps: 100
# numinputs: 4
# numoutputs: 1
# numinstructions: 10
# numregisters: 2
# max_steps: 600000
goal,numinputs,numoutputs,numinstructs,numregisters,maxsteps,ntries,nsuccesses,avg_steps,log_avg_steps,robustness,evo_count,nactive,complexity,degeneracy,sumsteps,sumtries
UInt16[0xa292],4,1,10,2,600000,100.0,100.0,92627.8,4.966581902448067,0.29236666666666666,1640.0,0.0,7.617190850631172,0.0,0.0,0.0
UInt16[0xa2eb],4,1,10,2,600000,104.0,100.0,154536.115,5.1863907953512225,0.2556333333333333,2234.0,0.0,7.606317097908693,0.0,0.0,0.0
UInt16[0xa393],4,1,10,2,600000,100.0,100.0,15056.905,4.177622088976461,0.3935,1203.0,0.0,7.234646976816474,0.0,0.0,0.0
UInt16[0xa42d],4,1,10,2,600000,149.5,98.5,523216.09597938147,5.718649734353525,0.2225171821305842,2202.0,0.0,7.662755545347489,0.0,0.0,0.0
UInt16[0xa4c6],4,1,10,2,600000,100.0,100.0,64792.735,4.811356828084854,0.23406666666666667,2273.0,0.0,8.049724178313415,0.0,0.0,0.0
UInt16[0xa57e],4,1,10,2,600000,122.5,100.0,345019.435,5.535780774570499,0.2522,2104.0,0.0,8.105898592460484,0.0,0.0,0.0
UInt16[0xa6b2],4,1,10,2,600000,101.0,100.0,70734.79000000001,4.849583925549156,0.31353333333333333,1542.0,0.0,7.689862263879162,0.0,0.0,0.0
UInt16[0xa700],4,1,10,2,600000,100.0,100.0,6488.66,3.8121505933743736,0.4534,711.0,0.0,7.100574259949791,0.0,0.0,0.0
UInt16[0xa87d],4,1,10,2,600000,100.0,100.0,31827.41,4.49866603097097,0.2778,1788.0,0.0,7.830428659290238,0.0,0.0,0.0
UInt16[0xa8d7],4,1,10,2,600000,100.0,100.0,18204.125,4.259478845270998,0.3713333333333333,1209.0,0.0,7.723842843175717,0.0,0.0,0.0
UInt16[0xaaa8],4,1,10,2,600000,100.0,100.0,3800.23,3.5790971515804033,0.6029,428.0,0.0,6.081881348863911,0.0,0.0,0.0
UInt16[0xab59],4,1,10,2,600000,101.0,100.0,50916.14,4.701636189509358,0.2794,1613.0,0.0,7.789927134427508,0.0,0.0,0.0
UInt16[0xab5f],4,1,10,2,600000,100.0,100.0,32704.68,4.513781711061307,0.4689333333333333,896.0,0.0,7.119012860488738,0.0,0.0,0.0
UInt16[0xac40],4,1,10,2,600000,100.0,100.0,59486.825,4.774392915673584,0.33409999999999995,1562.0,0.0,7.3501122627740205,0.0,0.0,0.0
UInt16[0xac70],4,1,10,2,600000,101.0,100.0,83639.61,4.921905204446066,0.2721,1910.0,0.0,7.7142175184419655,0.0,0.0,0.0
UInt16[0xac93],4,1,10,2,600000,100.5,100.0,24662.135000000002,4.384002689180031,0.33666666666666667,1504.0,0.0,7.618952037005965,0.0,0.0,0.0
UInt16[0xacc7],4,1,10,2,600000,125.0,100.0,309198.015,5.489713517091484,0.17133333333333334,3075.0,0.0,8.327556807478057,0.0,0.0,0.0
UInt16[0xae1f],4,1,10,2,600000,100.5,100.0,102776.42,5.011832064112763,0.2843333333333333,1847.0,0.0,7.595403046855378,0.0,0.0,0.0
UInt16[0xae21],4,1,10,2,600000,112.5,100.0,236122.95500000002,5.372622366884086,0.244,2571.0,0.0,7.539972320583276,0.0,0.0,0.0
UInt16[0xae4e],4,1,10,2,600000,100.0,100.0,22553.68,4.352295846703773,0.3506666666666667,1449.0,0.0,7.2143055362832875,0.0,0.0,0.0
UInt16[0xae7d],4,1,10,2,600000,100.0,100.0,36898.979999999996,4.564229993514638,0.3285,1382.0,0.0,7.618770318768211,0.0,0.0,0.0
UInt16[0xae8b],4,1,10,2,600000,100.0,100.0,39924.26,4.600522263291553,0.34833333333333333,1529.0,0.0,7.238565855537427,0.0,0.0,0.0
UInt16[0xaef4],4,1,10,2,600000,101.5,100.0,80126.10500000001,4.897319829226394,0.23666666666666666,2075.0,0.0,7.7784735257206155,0.0,0.0,0.0
UInt16[0xaefa],4,1,10,2,600000,100.0,100.0,8068.155,3.9065315173862833,0.47276666666666667,580.0,0.0,7.242131962833456,0.0,0.0,0.0
UInt16[0xaf6e],4,1,10,2,600000,111.0,100.0,223489.19,5.349021029440751,0.28886666666666666,1977.0,0.0,7.426806148617038,0.0,0.0,0.0
UInt16[0xb1a5],4,1,10,2,600000,100.0,100.0,23190.684999999998,4.365106263472103,0.37943333333333334,1121.0,0.0,7.320119747275946,0.0,0.0,0.0
UInt16[0xb20a],4,1,10,2,600000,104.0,100.0,164585.49,5.214261468638277,0.25883333333333336,2185.0,0.0,7.641899793160634,0.0,0.0,0.0
UInt16[0xb2af],4,1,10,2,600000,100.5,100.0,85009.07,4.928889530219791,0.261,2093.0,0.0,7.449369450114592,0.0,0.0,0.0
UInt16[0xb35c],4,1,10,2,600000,107.0,100.0,203630.33000000002,5.307886730982621,0.2893,1680.0,0.0,7.691800578602994,0.0,0.0,0.0
UInt16[0xb416],4,1,10,2,600000,101.5,100.0,85117.235,4.92970304787355,0.27676666666666666,2036.0,0.0,8.08980302950171,0.0,0.0,0.0
UInt16[0xb423],4,1,10,2,600000,150.0,85.0,623533.5231430156,5.793726870295936,0.1675489652623799,3246.0,0.0,6.8701795174727405,0.0,0.0,0.0
UInt16[0xb4d9],4,1,10,2,600000,150.0,71.5,845630.7976516634,5.926588594492481,0.1260221787345075,3265.0,0.0,6.013525625206156,0.0,0.0,0.0
UInt16[0xb551],4,1,10,2,600000,149.5,97.0,530657.3532978724,5.724179974868652,0.2595695035460993,1850.0,0.0,7.557238206186909,0.0,0.0,0.0
UInt16[0xb55e],4,1,10,2,600000,126.0,100.0,373393.75,5.570410682668292,0.24403333333333332,2015.0,0.0,8.074853481855836,0.0,0.0,0.0
UInt16[0xb592],4,1,10,2,600000,116.0,100.0,294369.7,5.465832212903851,0.16996666666666665,2772.0,0.0,8.381728139568558,0.0,0.0,0.0
UInt16[0xb642],4,1,10,2,600000,146.0,100.0,494157.66000000003,5.693735171211057,0.13466666666666666,3802.0,0.0,8.354008974774946,0.0,0.0,0.0
UInt16[0xb6fe],4,1,10,2,600000,100.0,100.0,71060.59,4.850890340229676,0.2972666666666667,1770.0,0.0,7.68039039442313,0.0,0.0,0.0
UInt16[0xb759],4,1,10,2,600000,101.0,100.0,47468.19,4.676374289647459,0.29986666666666667,1871.0,0.0,7.7063739227422525,0.0,0.0,0.0
UInt16[0xb840],4,1,10,2,600000,100.0,100.0,54730.744999999995,4.738199684621184,0.33026666666666665,1699.0,0.0,7.3331877842637905,0.0,0.0,0.0
UInt16[0xb8f8],4,1,10,2,600000,100.0,100.0,33461.16,4.52448540379862,0.4563,839.0,0.0,6.856825457026393,0.0,0.0,0.0
UInt16[0xb940],4,1,10,2,600000,103.5,100.0,141404.78,5.149574658652348,0.28933333333333333,1630.0,0.0,7.882509019703013,0.0,0.0,0.0
UInt16[0xb98d],4,1,10,2,600000,104.5,100.0,108288.225,5.0339181877507535,0.20426666666666665,2498.0,0.0,8.083240575372473,0.0,0.0,0.0
UInt16[0xb99c],4,1,10,2,600000,100.5,100.0,107312.79000000001,5.0275105265457265,0.26903333333333335,1869.0,0.0,7.6829711596821735,0.0,0.0,0.0
UInt16[0xbb14],4,1,10,2,600000,100.0,100.0,61814.9,4.7837820412056224,0.29966666666666664,1780.0,0.0,7.673747457267202,0.0,0.0,0.0
UInt16[0xbb83],4,1,10,2,600000,100.5,100.0,66606.305,4.820156752763075,0.25976666666666665,2032.0,0.0,7.398631729571994,0.0,0.0,0.0
UInt16[0xbc29],4,1,10,2,600000,150.0,90.5,546569.6916361416,5.7375138582276195,0.2039072039072039,2513.0,0.0,7.1869246141404455,0.0,0.0,0.0
UInt16[0xbccd],4,1,10,2,600000,150.0,60.5,1.107916578810307e6,6.043614109478254,0.23029788011695906,1528.0,0.0,4.370377302030057,0.0,0.0,0.0
UInt16[0xbce9],4,1,10,2,600000,104.5,100.0,95747.10500000001,4.980765170531242,0.3131666666666667,1556.0,0.0,7.6567674201322795,0.0,0.0,0.0
UInt16[0xbd6a],4,1,10,2,600000,100.5,100.0,62066.47,4.792074751163417,0.26946666666666663,1768.0,0.0,7.542421992606386,0.0,0.0,0.0
UInt16[0xbf7d],4,1,10,2,600000,101.0,100.0,94281.975,4.973680810689526,0.3728666666666667,1199.0,0.0,7.105240667907205,0.0,0.0,0.0
UInt16[0xbfec],4,1,10,2,600000,100.0,100.0,73608.92499999999,4.866928696138022,0.3885666666666666,1047.0,0.0,7.488322534411421,0.0,0.0,0.0
UInt16[0xc05b],4,1,10,2,600000,109.5,100.0,214265.6,5.3307508663373095,0.2185666666666667,2387.0,0.0,7.7770856523622225,0.0,0.0,0.0
UInt16[0xc0a2],4,1,10,2,600000,100.0,100.0,36354.595,4.560346519676672,0.33376666666666666,1497.0,0.0,7.177577411566137,0.0,0.0,0.0
UInt16[0xc107],4,1,10,2,600000,100.0,100.0,56065.795,4.744813059899618,0.3153666666666667,1708.0,0.0,7.372172990721502,0.0,0.0,0.0
UInt16[0xc260],4,1,10,2,600000,100.5,100.0,92855.57,4.967168259362641,0.3507,1574.0,0.0,7.402994110089118,0.0,0.0,0.0
UInt16[0xc2a6],4,1,10,2,600000,100.0,100.0,72352.88,4.858756272214378,0.2265333333333333,2343.0,0.0,8.000337082539373,0.0,0.0,0.0
UInt16[0xc2c2],4,1,10,2,600000,100.0,100.0,42886.05,4.6323159562097285,0.5104666666666666,704.0,0.0,6.723740307399771,0.0,0.0,0.0
UInt16[0xc3a5],4,1,10,2,600000,100.5,100.0,17385.905,4.236958305743639,0.4259666666666667,1101.0,0.0,7.667799969716819,0.0,0.0,0.0
UInt16[0xc4a2],4,1,10,2,600000,100.0,100.0,32753.969999999998,4.514469337433866,0.273,2042.0,0.0,7.615895855604697,0.0,0.0,0.0
UInt16[0xc59c],4,1,10,2,600000,100.5,100.0,72912.055,4.861950876621045,0.28503333333333336,2310.0,0.0,7.737123593731539,0.0,0.0,0.0
UInt16[0xc5a0],4,1,10,2,600000,100.0,100.0,33728.18,4.527991766645844,0.2707333333333334,1986.0,0.0,7.653185222037733,0.0,0.0,0.0
UInt16[0xc5d2],4,1,10,2,600000,101.0,100.0,113892.16,5.053984012484433,0.19916666666666666,2951.0,0.0,8.062249560656486,0.0,0.0,0.0
UInt16[0xc612],4,1,10,2,600000,104.0,100.0,108817.55,5.036677156152776,0.22949999999999998,2485.0,0.0,7.9980991602162845,0.0,0.0,0.0
UInt16[0xc63e],4,1,10,2,600000,108.5,100.0,176235.11,5.243846002825946,0.28023333333333333,1657.0,0.0,8.25571711993111,0.0,0.0,0.0
UInt16[0xc71a],4,1,10,2,600000,107.0,100.0,97585.69,4.987616661306106,0.2096,2551.0,0.0,8.115902010621546,0.0,0.0,0.0
UInt16[0xc761],4,1,10,2,600000,126.5,100.0,311946.255,5.494033566645881,0.17906666666666665,3035.0,0.0,8.347414021676506,0.0,0.0,0.0
UInt16[0xc7b9],4,1,10,2,600000,150.0,87.0,644331.3417713153,5.808949947326951,0.1499391936549901,3188.0,0.0,7.22082564230441,0.0,0.0,0.0
UInt16[0xc800],4,1,10,2,600000,100.0,100.0,3178.62,3.4983170324781185,0.5836333333333333,516.0,0.0,6.135361710173459,0.0,0.0,0.0
UInt16[0xc8a9],4,1,10,2,600000,146.5,98.5,529617.6696391753,5.723931916413081,0.1904041237113402,2842.0,0.0,7.677975120399061,0.0,0.0,0.0
UInt16[0xc9d1],4,1,10,2,600000,104.0,100.0,111604.985,5.047436420119542,0.2328,2443.0,0.0,7.813662804625206,0.0,0.0,0.0
UInt16[0xca1c],4,1,10,2,600000,119.5,100.0,297949.45,5.470377951500208,0.17723333333333333,2950.0,0.0,8.439727809703385,0.0,0.0,0.0
UInt16[0xca1e],4,1,10,2,600000,111.0,100.0,203353.775,5.306479970781721,0.19790000000000002,2738.0,0.0,8.0848651293251,0.0,0.0,0.0
UInt16[0xcacf],4,1,10,2,600000,100.0,100.0,22724.754999999997,4.354672575680788,0.3617,1157.0,0.0,6.992530218281402,0.0,0.0,0.0
UInt16[0xcb0d],4,1,10,2,600000,111.0,100.0,223758.275,5.344824519517665,0.2814333333333333,1493.0,0.0,7.652697228686977,0.0,0.0,0.0
UInt16[0xcb13],4,1,10,2,600000,102.5,100.0,126153.92000000001,5.096495600065397,0.2415,2246.0,0.0,7.536203437811412,0.0,0.0,0.0
UInt16[0xcbd0],4,1,10,2,600000,100.5,100.0,101835.605,5.006677734455032,0.22846666666666665,2555.0,0.0,7.752818204138344,0.0,0.0,0.0
UInt16[0xcbf9],4,1,10,2,600000,102.5,100.0,110084.22,5.04167331092965,0.2659666666666667,2092.0,0.0,7.620966772033979,0.0,0.0,0.0
UInt16[0xcc1f],4,1,10,2,600000,100.0,100.0,43762.59,4.641019017687518,0.3646666666666667,1212.0,0.0,7.239566947689766,0.0,0.0,0.0
UInt16[0xccee],4,1,10,2,600000,100.0,100.0,2437.2349999999997,3.386598028102597,0.5966,497.0,0.0,6.499820470414445,0.0,0.0,0.0
UInt16[0xcd0e],4,1,10,2,600000,100.0,100.0,66763.01,4.824378096856428,0.32506666666666667,1436.0,0.0,7.352319685485115,0.0,0.0,0.0
UInt16[0xcd50],4,1,10,2,600000,100.0,100.0,27539.255,4.4396814675183816,0.3279333333333333,1535.0,0.0,7.1967939514580745,0.0,0.0,0.0
UInt16[0xcd72],4,1,10,2,600000,100.0,100.0,23402.559999999998,4.366621578165333,0.3362,1356.0,0.0,7.650696970154734,0.0,0.0,0.0
UInt16[0xcda1],4,1,10,2,600000,106.5,100.0,185509.18,5.268026209578245,0.1822,2660.0,0.0,7.707313754065082,0.0,0.0,0.0
UInt16[0xceef],4,1,10,2,600000,100.0,100.0,25084.92,4.398809783860646,0.3859,786.0,0.0,6.952807931495464,0.0,0.0,0.0
UInt16[0xcf01],4,1,10,2,600000,127.5,100.0,365422.775,5.562786584303835,0.3353666666666667,1321.0,0.0,6.898223930900205,0.0,0.0,0.0
UInt16[0xcf11],4,1,10,2,600000,100.0,100.0,32942.119999999995,4.513317842845797,0.3295,1480.0,0.0,7.241619468930779,0.0,0.0,0.0
UInt16[0xcfea],4,1,10,2,600000,100.0,100.0,21584.455,4.319795963628195,0.34973333333333334,1390.0,0.0,7.079121458317735,0.0,0.0,0.0
UInt16[0xd005],4,1,10,2,600000,100.0,100.0,42769.29,4.630841505566556,0.39583333333333337,1275.0,0.0,7.094405985911855,0.0,0.0,0.0
UInt16[0xd03b],4,1,10,2,600000,110.5,100.0,225150.96500000003,5.3524481687459105,0.21073333333333333,2648.0,0.0,7.889772578393808,0.0,0.0,0.0
UInt16[0xd074],4,1,10,2,600000,106.5,100.0,211701.09,5.3255738810091575,0.358,1234.0,0.0,7.320187900996726,0.0,0.0,0.0
UInt16[0xd124],4,1,10,2,600000,102.0,100.0,81263.85,4.9093145540507805,0.22870000000000001,2331.0,0.0,8.063031286952821,0.0,0.0,0.0
UInt16[0xd12e],4,1,10,2,600000,100.0,100.0,6331.805,3.801484446482765,0.4635666666666667,903.0,0.0,7.681673356961744,0.0,0.0,0.0
UInt16[0xd208],4,1,10,2,600000,101.0,100.0,106626.76000000001,5.0275685504131555,0.3401666666666667,1482.0,0.0,7.521877643711695,0.0,0.0,0.0
UInt16[0xd31a],4,1,10,2,600000,112.5,100.0,180909.66,5.252035980332213,0.18983333333333333,2740.0,0.0,8.14943242090369,0.0,0.0,0.0
UInt16[0xd371],4,1,10,2,600000,111.5,100.0,188725.39,5.274161171924606,0.20553333333333335,2617.0,0.0,7.911857537376329,0.0,0.0,0.0
UInt16[0xd375],4,1,10,2,600000,105.5,100.0,178430.145,5.249003171752887,0.20016666666666666,2940.0,0.0,8.080408081362604,0.0,0.0,0.0
UInt16[0xd377],4,1,10,2,600000,100.5,100.0,68737.33499999999,4.83112585633528,0.34209999999999996,1328.0,0.0,6.966427394028765,0.0,0.0,0.0
UInt16[0xd398],4,1,10,2,600000,122.5,100.0,305763.7,5.485205703477806,0.1612,3085.0,0.0,8.385384871166375,0.0,0.0,0.0
UInt16[0xd466],4,1,10,2,600000,100.5,100.0,88470.475,4.946439710764043,0.27413333333333334,1946.0,0.0,7.8601038630907265,0.0,0.0,0.0
UInt16[0xd4d5],4,1,10,2,600000,150.0,51.5,1.3974577581254723e6,6.14495902325251,0.32362811791383217,997.0,0.0,3.638233134863232,0.0,0.0,0.0
UInt16[0xd6c9],4,1,10,2,600000,106.0,100.0,111900.955,5.04663761224106,0.2577333333333333,2189.0,0.0,7.93451269768166,0.0,0.0,0.0
UInt16[0xd7ac],4,1,10,2,600000,103.5,100.0,143061.615,5.1555162866871145,0.20673333333333332,2679.0,0.0,8.160619097995312,0.0,0.0,0.0
UInt16[0xd7f3],4,1,10,2,600000,100.0,100.0,86221.29999999999,4.935020321393895,0.3315,1458.0,0.0,7.458100814912342,0.0,0.0,0.0
UInt16[0xd7f8],4,1,10,2,600000,110.5,100.0,250129.58000000002,5.398054554628327,0.32886666666666664,1410.0,0.0,7.4744960275911865,0.0,0.0,0.0
UInt16[0xd8b1],4,1,10,2,600000,120.0,100.0,274319.345,5.4382397869752745,0.2651,2095.0,0.0,7.972351983993254,0.0,0.0,0.0
UInt16[0xd911],4,1,10,2,600000,100.0,100.0,18018.835,4.254055849803073,0.3698,1267.0,0.0,7.335921925255172,0.0,0.0,0.0
UInt16[0xd916],4,1,10,2,600000,101.5,100.0,95527.73,4.979952086479975,0.23643333333333333,2247.0,0.0,8.203043007845015,0.0,0.0,0.0
UInt16[0xd95d],4,1,10,2,600000,100.0,100.0,54147.53999999999,4.73356997097075,0.32416666666666666,1479.0,0.0,7.404708706339093,0.0,0.0,0.0
UInt16[0xd990],4,1,10,2,600000,103.0,100.0,105642.695,5.022363472248678,0.26316666666666666,1901.0,0.0,7.42787990237834,0.0,0.0,0.0
UInt16[0xda73],4,1,10,2,600000,108.0,100.0,141857.08000000002,5.151829367260643,0.22596666666666665,2677.0,0.0,7.86852769041297,0.0,0.0,0.0
UInt16[0xdaea],4,1,10,2,600000,100.0,100.0,21260.955,4.325865375807792,0.4304,881.0,0.0,6.983680998885661,0.0,0.0,0.0
UInt16[0xdbc0],4,1,10,2,600000,100.0,100.0,54897.82,4.7395544782665855,0.2951666666666667,1392.0,0.0,7.616934024367309,0.0,0.0,0.0
UInt16[0xdbe9],4,1,10,2,600000,110.5,100.0,149438.71,5.17263996345352,0.24173333333333336,2306.0,0.0,7.922742612556483,0.0,0.0,0.0
UInt16[0xddd3],4,1,10,2,600000,100.0,100.0,12296.36,4.08964608452194,0.4644,967.0,0.0,6.987317480489897,0.0,0.0,0.0
UInt16[0xdf62],4,1,10,2,600000,118.0,100.0,315914.935,5.499401586797934,0.23646666666666666,2186.0,0.0,7.8676543072083,0.0,0.0,0.0
UInt16[0xdf6b],4,1,10,2,600000,103.5,100.0,129744.99,5.111924594984357,0.24513333333333331,2114.0,0.0,7.988655203276176,0.0,0.0,0.0
UInt16[0xdfc7],4,1,10,2,600000,102.5,100.0,148028.905,5.170133065315142,0.3032,1610.0,0.0,7.479446016150614,0.0,0.0,0.0
UInt16[0xe068],4,1,10,2,600000,102.0,100.0,120977.69,5.082241199703402,0.31643333333333334,1437.0,0.0,7.45121018666752,0.0,0.0,0.0
UInt16[0xe0c6],4,1,10,2,600000,100.0,100.0,101292.27,5.005360722700306,0.2566,2146.0,0.0,7.500709696141366,0.0,0.0,0.0
UInt16[0xe2ab],4,1,10,2,600000,150.0,61.5,1.0530496831302966e6,6.022269237396566,0.23623940677966102,1709.0,0.0,4.543167398204093,0.0,0.0,0.0
UInt16[0xe319],4,1,10,2,600000,105.0,100.0,119969.095,5.079034246346316,0.2162,2659.0,0.0,8.052158116370784,0.0,0.0,0.0
UInt16[0xe32c],4,1,10,2,600000,100.5,100.0,61395.45,4.788094515150872,0.3183,1563.0,0.0,8.061497686642303,0.0,0.0,0.0
UInt16[0xe337],4,1,10,2,600000,129.5,100.0,377520.58999999997,5.574826962286554,0.23113333333333333,2187.0,0.0,7.5748938415325995,0.0,0.0,0.0
UInt16[0xe346],4,1,10,2,600000,104.0,100.0,94348.63500000001,4.967252732583727,0.2271,2667.0,0.0,8.129556502817378,0.0,0.0,0.0
UInt16[0xe483],4,1,10,2,600000,150.0,89.0,606353.5958333333,5.782710766074318,0.16637457912457915,3512.0,0.0,7.271040843290292,0.0,0.0,0.0
UInt16[0xe4dd],4,1,10,2,600000,100.0,100.0,55971.695,4.74033142027362,0.2812,1774.0,0.0,7.28510962376402,0.0,0.0,0.0
UInt16[0xe601],4,1,10,2,600000,150.0,38.5,2.0785633723404254e6,6.302838309698233,0.20675413711583923,1563.0,0.0,2.9547093960918733,0.0,0.0,0.0
UInt16[0xe619],4,1,10,2,600000,100.5,100.0,23502.11,4.368755971398356,0.43333333333333335,1016.0,0.0,7.5036449599755475,0.0,0.0,0.0
UInt16[0xe623],4,1,10,2,600000,122.0,100.0,352584.33499999996,5.5467749358795935,0.24543333333333334,2168.0,0.0,7.607539130741923,0.0,0.0,0.0
UInt16[0xe640],4,1,10,2,600000,100.5,100.0,103014.42,5.012858340721317,0.2933,1792.0,0.0,7.22513899404946,0.0,0.0,0.0
UInt16[0xe73a],4,1,10,2,600000,101.5,100.0,81416.825,4.910420994024916,0.216,2687.0,0.0,7.965908297014229,0.0,0.0,0.0
UInt16[0xe788],4,1,10,2,600000,104.0,100.0,178740.05,5.251952203505416,0.31989999999999996,1639.0,0.0,7.491431524897264,0.0,0.0,0.0
UInt16[0xe7a0],4,1,10,2,600000,100.0,100.0,52273.015,4.718122193857955,0.27176666666666666,1631.0,0.0,7.695013489577079,0.0,0.0,0.0
UInt16[0xe7ab],4,1,10,2,600000,100.0,100.0,61372.53,4.7872621427525655,0.2834,1768.0,0.0,7.391301472115314,0.0,0.0,0.0
UInt16[0xe7c5],4,1,10,2,600000,101.0,100.0,34392.479999999996,4.536453568627558,0.27646666666666664,1942.0,0.0,7.6102910393712335,0.0,0.0,0.0
UInt16[0xe802],4,1,10,2,600000,105.0,100.0,184951.24,5.266886212250379,0.271,2078.0,0.0,7.411254672632699,0.0,0.0,0.0
UInt16[0xe80b],4,1,10,2,600000,120.0,100.0,268424.145,5.428711300465098,0.16920000000000002,3111.0,0.0,8.083972545147668,0.0,0.0,0.0
UInt16[0xe858],4,1,10,2,600000,100.5,100.0,60508.47,4.780956659269804,0.2402,1933.0,0.0,7.628430288726899,0.0,0.0,0.0
UInt16[0xe9e2],4,1,10,2,600000,102.5,100.0,144503.13,5.156064779507082,0.20966666666666667,2819.0,0.0,7.987874695179488,0.0,0.0,0.0
UInt16[0xea3b],4,1,10,2,600000,100.5,100.0,73724.08499999999,4.867518770538968,0.25553333333333333,1908.0,0.0,7.521794409061624,0.0,0.0,0.0
UInt16[0xea63],4,1,10,2,600000,125.5,100.0,354189.67000000004,5.548369824726197,0.1978666666666667,2559.0,0.0,7.710812338200635,0.0,0.0,0.0
UInt16[0xeaec],4,1,10,2,600000,100.0,100.0,120604.54000000001,5.081167548063853,0.3228,1232.0,0.0,7.170169412979687,0.0,0.0,0.0
UInt16[0xeb0d],4,1,10,2,600000,110.5,100.0,238750.445,5.377683031363662,0.22343333333333332,2354.0,0.0,7.809603085023701,0.0,0.0,0.0
UInt16[0xecaa],4,1,10,2,600000,100.0,100.0,62137.755000000005,4.7892116908628415,0.4138666666666667,984.0,0.0,7.0734402562239005,0.0,0.0,0.0
UInt16[0xed18],4,1,10,2,600000,102.5,100.0,89825.16,4.953052412420572,0.2747,2251.0,0.0,7.904838299063369,0.0,0.0,0.0
UInt16[0xed50],4,1,10,2,600000,100.0,100.0,45442.259999999995,4.657235910733734,0.2824333333333333,1822.0,0.0,7.549987127948562,0.0,0.0,0.0
UInt16[0xedb8],4,1,10,2,600000,101.0,100.0,67366.975,4.822949374248519,0.3042,1691.0,0.0,7.68596769906966,0.0,0.0,0.0
UInt16[0xeed1],4,1,10,2,600000,100.0,100.0,26315.445,4.419506496302353,0.3681,1326.0,0.0,7.327345524313561,0.0,0.0,0.0
UInt16[0xefff],4,1,10,2,600000,100.0,100.0,2713.92,3.4335684691077297,0.5602,717.0,0.0,5.595465060934972,0.0,0.0,0.0
UInt16[0xf123],4,1,10,2,600000,100.0,100.0,55407.0,4.741741611140286,0.29366666666666663,1477.0,0.0,7.536414900267317,0.0,0.0,0.0
UInt16[0xf169],4,1,10,2,600000,100.0,100.0,44262.695,4.643326357823415,0.3165,1752.0,0.0,7.605704821935509,0.0,0.0,0.0
UInt16[0xf1b9],4,1,10,2,600000,100.5,100.0,54325.485,4.734999467023647,0.2914333333333333,1796.0,0.0,7.618261069655688,0.0,0.0,0.0
UInt16[0xf1e2],4,1,10,2,600000,100.5,100.0,77986.045,4.890141511273292,0.3007,1763.0,0.0,7.323820441381591,0.0,0.0,0.0
UInt16[0xf1fa],4,1,10,2,600000,100.0,100.0,6761.08,3.829787270634357,0.47053333333333336,667.0,0.0,7.026784549357002,0.0,0.0,0.0
UInt16[0xf265],4,1,10,2,600000,109.0,100.0,185691.22,5.26875440921524,0.18863333333333332,2797.0,0.0,8.0527466941908,0.0,0.0,0.0
UInt16[0xf290],4,1,10,2,600000,110.5,100.0,218697.055,5.33714226071611,0.28636666666666666,1866.0,0.0,7.4537539821889816,0.0,0.0,0.0
UInt16[0xf2a3],4,1,10,2,600000,105.0,100.0,128778.295,5.109793695277698,0.2743333333333333,1866.0,0.0,7.483629852962261,0.0,0.0,0.0
UInt16[0xf2be],4,1,10,2,600000,100.0,100.0,56669.47,4.753263983417355,0.3273666666666667,1546.0,0.0,7.37983665620119,0.0,0.0,0.0
UInt16[0xf36c],4,1,10,2,600000,100.0,100.0,29648.1,4.470226302004398,0.35686666666666667,1285.0,0.0,7.501245990704245,0.0,0.0,0.0
UInt16[0xf3f2],4,1,10,2,600000,100.0,100.0,19173.745,4.277810846994816,0.5062333333333333,534.0,0.0,6.526160309114619,0.0,0.0,0.0
UInt16[0xf47d],4,1,10,2,600000,103.5,100.0,188996.72,5.276297969338353,0.26316666666666666,2049.0,0.0,7.708561504277851,0.0,0.0,0.0
UInt16[0xf526],4,1,10,2,600000,100.5,100.0,72522.9,4.853678684317612,0.248,2098.0,0.0,7.792495342109568,0.0,0.0,0.0
UInt16[0xf544],4,1,10,2,600000,100.0,100.0,11160.79,4.0464500524011,0.4289,1009.0,0.0,6.62547183486795,0.0,0.0,0.0
UInt16[0xf657],4,1,10,2,600000,112.5,100.0,254918.74,5.406035191247835,0.2751,1715.0,0.0,7.528119749629454,0.0,0.0,0.0
UInt16[0xf75c],4,1,10,2,600000,106.0,100.0,192503.9,5.278924531845513,0.28193333333333337,1715.0,0.0,7.511374602845027,0.0,0.0,0.0
UInt16[0xf826],4,1,10,2,600000,103.5,100.0,158794.755,5.199616708565522,0.18436666666666668,2615.0,0.0,8.062197561278019,0.0,0.0,0.0
UInt16[0xf92e],4,1,10,2,600000,105.0,100.0,136099.305,5.1312149679164545,0.18526666666666666,2853.0,0.0,8.157241698006292,0.0,0.0,0.0
UInt16[0xf989],4,1,10,2,600000,100.0,100.0,74972.70999999999,4.874878127310847,0.2748333333333334,1759.0,0.0,7.498521094179575,0.0,0.0,0.0
UInt16[0xfaed],4,1,10,2,600000,100.0,100.0,77698.94,4.889593482037896,0.2708666666666667,2107.0,0.0,7.525129215506009,0.0,0.0,0.0
